lotid,slotid,shot_x,shot_y,item,value
E39923,11,4,1,misalign_10,92
E39923,11,4,1,misalign_0,51
E39923,11,4,1,misalign_-10,62
E39923,11,4,1,misalign_-20,99999
E39923,11,4,1,misalign_-30,99999
E43313,8,4,1,misalign_30,99999
E43313,8,4,1,misalign_20,99999
E43313,8,4,1,misalign_10,83
E43313,8,4,1,misalign_0,25
E43313,8,4,1,misalign_-10,44
E43313,8,4,1,misalign_-20,99999
E43313,8,4,1,misalign_-30,99999
E43313,9,2,2,misalign_30,99999
E43313,9,2,2,misalign_20,99999
E43313,9,2,2,misalign_10,90
E43313,9,2,2,misalign_0,81
E43313,9,2,2,misalign_-10,80
E43313,9,2,2,misalign_-20,74
E43313,9,2,2,misalign_-30,99999
E64217,13,4,1,misalign_30,99999
E64217,13,4,1,misalign_20,99999
E64217,13,4,1,misalign_10,57
E64217,13,4,1,misalign_0,29
E64217,13,4,1,misalign_-10,24
E64217,13,4,1,misalign_-20,99999
E64217,13,4,1,misalign_-30,99999
E43313,19,7,2,misalign_30,99999
E43313,19,7,2,misalign_20,17
E43313,19,7,2,misalign_10,46
E43313,19,7,2,misalign_0,47
E43313,19,7,2,misalign_-10,30
E43313,19,7,2,misalign_-20,99999
E43313,19,7,2,misalign_-30,99999
E64217,18,2,4,misalign_30,78
E64217,18,2,4,misalign_20,73
E64217,18,2,4,misalign_10,55
E64217,18,2,4,misalign_0,93
E64217,18,2,4,misalign_-10,99999
E64217,18,2,4,misalign_-20,99999
E64217,18,2,4,misalign_-30,99999
E64217,15,4,3,misalign_30,99999
E64217,15,4,3,misalign_20,99999
E64217,15,4,3,misalign_10,22
E64217,15,4,3,misalign_0,16
E64217,15,4,3,misalign_-10,21
E64217,15,4,3,misalign_-20,99999
E64217,15,4,3,misalign_-30,99999
E39923,21,7,2,misalign_30,99999
E39923,21,7,2,misalign_20,99999
E39923,21,7,2,misalign_10,21
E39923,21,7,2,misalign_0,49
E39923,21,7,2,misalign_-10,99999
E39923,21,7,2,misalign_-20,99999
E39923,21,7,2,misalign_-30,99999
E64217,24,2,2,misalign_30,99999
E64217,24,2,2,misalign_20,35
E64217,24,2,2,misalign_10,4
E64217,24,2,2,misalign_0,84
E64217,24,2,2,misalign_-10,44
E64217,24,2,2,misalign_-20,16
E64217,24,2,2,misalign_-30,99999
E39923,25,4,1,misalign_30,99999
E39923,25,4,1,misalign_20,99999
E39923,25,4,1,misalign_10,99999
E39923,25,4,1,misalign_0,24
E39923,25,4,1,misalign_-10,2
E39923,25,4,1,misalign_-20,93
E39923,25,4,1,misalign_-30,99999
E33462,5,2,2,misalign_30,99999
E33462,5,2,2,misalign_20,99999
E33462,5,2,2,misalign_10,18
E33462,5,2,2,misalign_0,18
E33462,5,2,2,misalign_-10,39
E33462,5,2,2,misalign_-20,99999
E33462,5,2,2,misalign_-30,99999
E43313,8,7,2,misalign_30,99999
E43313,8,7,2,misalign_20,99999
E43313,8,7,2,misalign_10,99999
E43313,8,7,2,misalign_0,38
E43313,8,7,2,misalign_-10,90
E43313,8,7,2,misalign_-20,39
E43313,8,7,2,misalign_-30,99999
E33462,11,4,1,misalign_30,99999
E33462,11,4,1,misalign_20,5
E33462,11,4,1,misalign_10,67
E33462,11,4,1,misalign_0,9
E33462,11,4,1,misalign_-10,99999
E33462,11,4,1,misalign_-20,99999
E33462,11,4,1,misalign_-30,99999
E43313,25,7,2,misalign_30,99999
E43313,25,7,2,misalign_20,99999
E43313,25,7,2,misalign_10,15
E43313,25,7,2,misalign_0,48
E43313,25,7,2,misalign_-10,10
E43313,25,7,2,misalign_-20,99999
E43313,25,7,2,misalign_-30,99999
E64217,15,5,4,misalign_30,99999
E64217,15,5,4,misalign_20,99999
E64217,15,5,4,misalign_10,8
E64217,15,5,4,misalign_0,70
E64217,15,5,4,misalign_-10,28
E64217,15,5,4,misalign_-20,99999
E64217,15,5,4,misalign_-30,99999
E64217,5,6,3,misalign_30,99999
E64217,5,6,3,misalign_20,85
E64217,5,6,3,misalign_10,40
E64217,5,6,3,misalign_0,75
E64217,5,6,3,misalign_-10,99999
E64217,5,6,3,misalign_-20,99999
E64217,5,6,3,misalign_-30,99999
E33462,18,7,2,misalign_30,99999
E33462,18,7,2,misalign_20,99999
E33462,18,7,2,misalign_10,99999
E33462,18,7,2,misalign_0,9
E33462,18,7,2,misalign_-10,69
E33462,18,7,2,misalign_-20,30
E33462,18,7,2,misalign_-30,53
E43313,15,4,3,misalign_30,99999
E43313,15,4,3,misalign_20,99999
E43313,15,4,3,misalign_10,99999
E43313,15,4,3,misalign_0,5
E43313,15,4,3,misalign_-10,99999
E43313,15,4,3,misalign_-20,99999
E43313,15,4,3,misalign_-30,99999
E64217,3,2,4,misalign_30,99999
E64217,3,2,4,misalign_20,99999
E64217,3,2,4,misalign_10,38
E64217,3,2,4,misalign_0,7
E64217,3,2,4,misalign_-10,54
E64217,3,2,4,misalign_-20,99999
E64217,3,2,4,misalign_-30,99999
E33462,1,6,3,misalign_30,99999
E33462,1,6,3,misalign_20,29
E33462,1,6,3,misalign_10,74
E33462,1,6,3,misalign_0,66
E33462,1,6,3,misalign_-10,99999
E33462,1,6,3,misalign_-20,99999
E33462,1,6,3,misalign_-30,99999
E64217,4,2,2,misalign_30,99999
E64217,4,2,2,misalign_20,99999
E64217,4,2,2,misalign_10,61
E64217,4,2,2,misalign_0,12
E64217,4,2,2,misalign_-10,13
E64217,4,2,2,misalign_-20,99999
E64217,4,2,2,misalign_-30,99999
E33462,14,1,3,misalign_30,99999
E33462,14,1,3,misalign_20,99999
E33462,14,1,3,misalign_10,38
E33462,14,1,3,misalign_0,15
E33462,14,1,3,misalign_-10,88
E33462,14,1,3,misalign_-20,99999
E33462,14,1,3,misalign_-30,99999
E64217,20,6,3,misalign_30,99999
E64217,20,6,3,misalign_20,99999
E64217,20,6,3,misalign_10,99999
E64217,20,6,3,misalign_0,41
E64217,20,6,3,misalign_-10,31
E64217,20,6,3,misalign_-20,58
E64217,20,6,3,misalign_-30,99999
E64217,16,7,2,misalign_30,99999
E64217,16,7,2,misalign_20,99999
E64217,16,7,2,misalign_10,11
E64217,16,7,2,misalign_0,21
E64217,16,7,2,misalign_-10,5
E64217,16,7,2,misalign_-20,99999
E64217,16,7,2,misalign_-30,99999
E43313,23,5,4,misalign_30,99999
E43313,23,5,4,misalign_20,99999
E43313,23,5,4,misalign_10,56
E43313,23,5,4,misalign_0,65
E43313,23,5,4,misalign_-10,15
E43313,23,5,4,misalign_-20,99999
E43313,23,5,4,misalign_-30,99999
E33462,20,1,3,misalign_30,99999
E33462,20,1,3,misalign_20,99999
E33462,20,1,3,misalign_10,99999
E33462,20,1,3,misalign_0,11
E33462,20,1,3,misalign_-10,77
E33462,20,1,3,misalign_-20,69
E33462,20,1,3,misalign_-30,99999
E39923,17,1,3,misalign_30,99999
E39923,17,1,3,misalign_20,99999
E39923,17,1,3,misalign_10,99999
E39923,17,1,3,misalign_0,59
E39923,17,1,3,misalign_-10,99
E39923,17,1,3,misalign_-20,19
E39923,17,1,3,misalign_-30,99999
E64217,7,6,3,misalign_30,99999
E64217,7,6,3,misalign_20,99999
E64217,7,6,3,misalign_10,32
E64217,7,6,3,misalign_0,57
E64217,7,6,3,misalign_-10,10
E64217,7,6,3,misalign_-20,99999
E64217,7,6,3,misalign_-30,99999
E39923,25,5,4,misalign_30,99999
E39923,25,5,4,misalign_20,99999
E39923,25,5,4,misalign_10,48
E39923,25,5,4,misalign_0,7
E39923,25,5,4,misalign_-10,66
E39923,25,5,4,misalign_-20,99999
E39923,25,5,4,misalign_-30,99999
E33462,22,2,2,misalign_30,99999
E33462,22,2,2,misalign_20,99999
E33462,22,2,2,misalign_10,98
E33462,22,2,2,misalign_0,92
E33462,22,2,2,misalign_-10,93
E33462,22,2,2,misalign_-20,99999
E33462,22,2,2,misalign_-30,99999
E43313,16,6,3,misalign_30,99999
E43313,16,6,3,misalign_20,99999
E43313,16,6,3,misalign_10,99999
E43313,16,6,3,misalign_0,9
E43313,16,6,3,misalign_-10,40
E43313,16,6,3,misalign_-20,26
E43313,16,6,3,misalign_-30,99999
E43313,2,2,4,misalign_30,99999
E43313,2,2,4,misalign_20,52
E43313,2,2,4,misalign_10,45
E43313,2,2,4,misalign_0,28
E43313,2,2,4,misalign_-10,88
E43313,2,2,4,misalign_-20,3
E43313,2,2,4,misalign_-30,99999
E64217,6,2,4,misalign_30,99999
E64217,6,2,4,misalign_20,99999
E64217,6,2,4,misalign_10,99999
E64217,6,2,4,misalign_0,77
E64217,6,2,4,misalign_-10,71
E64217,6,2,4,misalign_-20,37
E64217,6,2,4,misalign_-30,99999
E39923,3,4,3,misalign_30,99999
E39923,3,4,3,misalign_20,49
E39923,3,4,3,misalign_10,90
E39923,3,4,3,misalign_0,94
E39923,3,4,3,misalign_-10,5
E39923,3,4,3,misalign_-20,53
E39923,3,4,3,misalign_-30,99999
E33462,20,2,2,misalign_30,99999
E33462,20,2,2,misalign_20,99999
E33462,20,2,2,misalign_10,34
E33462,20,2,2,misalign_0,41
E33462,20,2,2,misalign_-10,51
E33462,20,2,2,misalign_-20,99999
E33462,20,2,2,misalign_-30,99999
E33462,1,2,4,misalign_30,99999
E33462,1,2,4,misalign_20,99999
E33462,1,2,4,misalign_10,69
E33462,1,2,4,misalign_0,73
E33462,1,2,4,misalign_-10,4
E33462,1,2,4,misalign_-20,83
E33462,1,2,4,misalign_-30,99999
E33462,1,1,3,misalign_30,99999
E33462,1,1,3,misalign_20,7
E33462,1,1,3,misalign_10,65
E33462,1,1,3,misalign_0,58
E33462,1,1,3,misalign_-10,78
E33462,1,1,3,misalign_-20,99999
E33462,1,1,3,misalign_-30,99999
E33462,14,5,4,misalign_30,99999
E33462,14,5,4,misalign_20,4
E33462,14,5,4,misalign_10,34
E33462,14,5,4,misalign_0,40
E33462,14,5,4,misalign_-10,83
E33462,14,5,4,misalign_-20,34
E33462,14,5,4,misalign_-30,99999
E33462,25,2,4,misalign_30,99999
E33462,25,2,4,misalign_20,99999
E33462,25,2,4,misalign_10,41
E33462,25,2,4,misalign_0,67
E33462,25,2,4,misalign_-10,54
E33462,25,2,4,misalign_-20,9
E33462,25,2,4,misalign_-30,36
E39923,20,2,4,misalign_30,99999
E39923,20,2,4,misalign_20,99999
E39923,20,2,4,misalign_10,17
E39923,20,2,4,misalign_0,94
E39923,20,2,4,misalign_-10,73
E39923,20,2,4,misalign_-20,99999
E39923,20,2,4,misalign_-30,99999
E43313,8,2,4,misalign_30,99999
E43313,8,2,4,misalign_20,55
E43313,8,2,4,misalign_10,11
E43313,8,2,4,misalign_0,61
E43313,8,2,4,misalign_-10,99999
E43313,8,2,4,misalign_-20,99999
E43313,8,2,4,misalign_-30,99999
E64217,19,5,4,misalign_30,99999
E64217,19,5,4,misalign_20,99999
E64217,19,5,4,misalign_10,99999
E64217,19,5,4,misalign_0,70
E64217,19,5,4,misalign_-10,23
E64217,19,5,4,misalign_-20,99999
E64217,19,5,4,misalign_-30,99999
E33462,2,7,2,misalign_30,99999
E33462,2,7,2,misalign_20,62
E33462,2,7,2,misalign_10,50
E33462,2,7,2,misalign_0,19
E33462,2,7,2,misalign_-10,12
E33462,2,7,2,misalign_-20,55
E33462,2,7,2,misalign_-30,99999
E39923,11,2,2,misalign_30,99999
E39923,11,2,2,misalign_20,99999
E39923,11,2,2,misalign_10,65
E39923,11,2,2,misalign_0,60
E39923,11,2,2,misalign_-10,96
E39923,11,2,2,misalign_-20,99999
E39923,11,2,2,misalign_-30,99999
E33462,12,4,3,misalign_30,99999
E33462,12,4,3,misalign_20,95
E33462,12,4,3,misalign_10,11
E33462,12,4,3,misalign_0,17
E33462,12,4,3,misalign_-10,99999
E33462,12,4,3,misalign_-20,99999
E33462,12,4,3,misalign_-30,99999
E39923,6,4,1,misalign_30,99999
E39923,6,4,1,misalign_20,33
E39923,6,4,1,misalign_10,93
E39923,6,4,1,misalign_0,73
E39923,6,4,1,misalign_-10,99999
E39923,6,4,1,misalign_-20,99999
E39923,6,4,1,misalign_-30,99999
E33462,21,2,2,misalign_30,99999
E33462,21,2,2,misalign_20,99999
E33462,21,2,2,misalign_10,99999
E33462,21,2,2,misalign_0,45
E33462,21,2,2,misalign_-10,11
E33462,21,2,2,misalign_-20,26
E33462,21,2,2,misalign_-30,99999
E39923,22,7,2,misalign_30,99999
E39923,22,7,2,misalign_20,99999
E39923,22,7,2,misalign_10,40
E39923,22,7,2,misalign_0,12
E39923,22,7,2,misalign_-10,22
E39923,22,7,2,misalign_-20,99999
E39923,22,7,2,misalign_-30,99999
E33462,3,1,3,misalign_30,99999
E33462,3,1,3,misalign_20,99999
E33462,3,1,3,misalign_10,99999
E33462,3,1,3,misalign_0,99999
E33462,3,1,3,misalign_-10,21
E33462,3,1,3,misalign_-20,53
E33462,3,1,3,misalign_-30,20
E39923,2,7,2,misalign_30,99999
E39923,2,7,2,misalign_20,99999
E39923,2,7,2,misalign_10,25
E39923,2,7,2,misalign_0,73
E39923,2,7,2,misalign_-10,22
E39923,2,7,2,misalign_-20,99999
E39923,2,7,2,misalign_-30,99999
E64217,15,7,2,misalign_30,99999
E64217,15,7,2,misalign_20,99999
E64217,15,7,2,misalign_10,6
E64217,15,7,2,misalign_0,27
E64217,15,7,2,misalign_-10,8
E64217,15,7,2,misalign_-20,99999
E64217,15,7,2,misalign_-30,99999
E43313,18,2,2,misalign_30,99999
E43313,18,2,2,misalign_20,39
E43313,18,2,2,misalign_10,61
E43313,18,2,2,misalign_0,71
E43313,18,2,2,misalign_-10,99999
E43313,18,2,2,misalign_-20,99999
E43313,18,2,2,misalign_-30,99999
E33462,8,4,3,misalign_30,99999
E33462,8,4,3,misalign_20,99999
E33462,8,4,3,misalign_10,56
E33462,8,4,3,misalign_0,98
E33462,8,4,3,misalign_-10,61
E33462,8,4,3,misalign_-20,99999
E33462,8,4,3,misalign_-30,99999
E33462,4,4,3,misalign_30,99999
E33462,4,4,3,misalign_20,99999
E33462,4,4,3,misalign_10,41
E33462,4,4,3,misalign_0,68
E33462,4,4,3,misalign_-10,12
E33462,4,4,3,misalign_-20,99999
E33462,4,4,3,misalign_-30,99999
E39923,5,7,2,misalign_30,99999
E39923,5,7,2,misalign_20,19
E39923,5,7,2,misalign_10,38
E39923,5,7,2,misalign_0,99
E39923,5,7,2,misalign_-10,99999
E39923,5,7,2,misalign_-20,99999
E39923,5,7,2,misalign_-30,99999
E43313,5,4,1,misalign_30,99999
E43313,5,4,1,misalign_20,59
E43313,5,4,1,misalign_10,97
E43313,5,4,1,misalign_0,87
E43313,5,4,1,misalign_-10,99999
E43313,5,4,1,misalign_-20,99999
E43313,5,4,1,misalign_-30,99999
E43313,15,5,4,misalign_30,99999
E43313,15,5,4,misalign_20,99999
E43313,15,5,4,misalign_10,14
E43313,15,5,4,misalign_0,97
E43313,15,5,4,misalign_-10,5
E43313,15,5,4,misalign_-20,99999
E43313,15,5,4,misalign_-30,99999
E39923,10,7,2,misalign_30,99999
E39923,10,7,2,misalign_20,99999
E39923,10,7,2,misalign_10,28
E39923,10,7,2,misalign_0,82
E39923,10,7,2,misalign_-10,13
E39923,10,7,2,misalign_-20,53
E39923,10,7,2,misalign_-30,99999
E64217,21,4,1,misalign_30,99999
E64217,21,4,1,misalign_20,99999
E64217,21,4,1,misalign_10,84
E64217,21,4,1,misalign_0,83
E64217,21,4,1,misalign_-10,68
E64217,21,4,1,misalign_-20,67
E64217,21,4,1,misalign_-30,99999
E39923,2,1,3,misalign_30,99999
E39923,2,1,3,misalign_20,7
E39923,2,1,3,misalign_10,90
E39923,2,1,3,misalign_0,5
E39923,2,1,3,misalign_-10,99999
E39923,2,1,3,misalign_-20,99999
E39923,2,1,3,misalign_-30,99999
E33462,25,4,3,misalign_30,99999
E33462,25,4,3,misalign_20,2
E33462,25,4,3,misalign_10,82
E33462,25,4,3,misalign_0,59
E33462,25,4,3,misalign_-10,24
E33462,25,4,3,misalign_-20,88
E33462,25,4,3,misalign_-30,99999
E64217,19,2,2,misalign_30,99999
E64217,19,2,2,misalign_20,99999
E64217,19,2,2,misalign_10,83
E64217,19,2,2,misalign_0,3
E64217,19,2,2,misalign_-10,12
E64217,19,2,2,misalign_-20,99
E64217,19,2,2,misalign_-30,99999
E64217,6,6,3,misalign_30,99999
E64217,6,6,3,misalign_20,99999
E64217,6,6,3,misalign_10,99
E64217,6,6,3,misalign_0,31
E64217,6,6,3,misalign_-10,75
E64217,6,6,3,misalign_-20,99999
E64217,6,6,3,misalign_-30,99999
E43313,21,4,3,misalign_30,99999
E43313,21,4,3,misalign_20,99999
E43313,21,4,3,misalign_10,3
E43313,21,4,3,misalign_0,32
E43313,21,4,3,misalign_-10,59
E43313,21,4,3,misalign_-20,99999
E43313,21,4,3,misalign_-30,99999
E64217,5,7,2,misalign_30,99999
E64217,5,7,2,misalign_20,37
E64217,5,7,2,misalign_10,41
E64217,5,7,2,misalign_0,25
E64217,5,7,2,misalign_-10,99999
E64217,5,7,2,misalign_-20,99999
E64217,5,7,2,misalign_-30,99999
E64217,8,7,2,misalign_30,99999
E64217,8,7,2,misalign_20,32
E64217,8,7,2,misalign_10,22
E64217,8,7,2,misalign_0,4
E64217,8,7,2,misalign_-10,42
E64217,8,7,2,misalign_-20,16
E64217,8,7,2,misalign_-30,99999
E43313,1,4,1,misalign_30,99999
E43313,1,4,1,misalign_20,62
E43313,1,4,1,misalign_10,85
E43313,1,4,1,misalign_0,34
E43313,1,4,1,misalign_-10,62
E43313,1,4,1,misalign_-20,99999
E43313,1,4,1,misalign_-30,99999
E64217,9,1,3,misalign_30,99999
E64217,9,1,3,misalign_20,76
E64217,9,1,3,misalign_10,57
E64217,9,1,3,misalign_0,18
E64217,9,1,3,misalign_-10,25
E64217,9,1,3,misalign_-20,27
E64217,9,1,3,misalign_-30,99999
E43313,25,6,3,misalign_30,99999
E43313,25,6,3,misalign_20,99999
E43313,25,6,3,misalign_10,76
E43313,25,6,3,misalign_0,6
E43313,25,6,3,misalign_-10,95
E43313,25,6,3,misalign_-20,88
E43313,25,6,3,misalign_-30,99999
E39923,9,5,4,misalign_30,99999
E39923,9,5,4,misalign_20,99999
E39923,9,5,4,misalign_10,49
E39923,9,5,4,misalign_0,40
E39923,9,5,4,misalign_-10,83
E39923,9,5,4,misalign_-20,86
E39923,9,5,4,misalign_-30,99999
E43313,7,2,2,misalign_30,99999
E43313,7,2,2,misalign_20,11
E43313,7,2,2,misalign_10,99
E43313,7,2,2,misalign_0,92
E43313,7,2,2,misalign_-10,99999
E43313,7,2,2,misalign_-20,99999
E43313,7,2,2,misalign_-30,99999
E33462,14,4,1,misalign_30,99999
E33462,14,4,1,misalign_20,99999
E33462,14,4,1,misalign_10,19
E33462,14,4,1,misalign_0,96
E33462,14,4,1,misalign_-10,3
E33462,14,4,1,misalign_-20,99999
E33462,14,4,1,misalign_-30,99999
E39923,22,5,4,misalign_30,99999
E39923,22,5,4,misalign_20,11
E39923,22,5,4,misalign_10,56
E39923,22,5,4,misalign_0,71
E39923,22,5,4,misalign_-10,93
E39923,22,5,4,misalign_-20,99999
E39923,22,5,4,misalign_-30,99999
E39923,1,1,3,misalign_30,99999
E39923,1,1,3,misalign_20,85
E39923,1,1,3,misalign_10,41
E39923,1,1,3,misalign_0,2
E39923,1,1,3,misalign_-10,64
E39923,1,1,3,misalign_-20,99999
E39923,1,1,3,misalign_-30,99999
E33462,20,7,2,misalign_30,99999
E33462,20,7,2,misalign_20,99999
E33462,20,7,2,misalign_10,29
E33462,20,7,2,misalign_0,33
E33462,20,7,2,misalign_-10,12
E33462,20,7,2,misalign_-20,99999
E33462,20,7,2,misalign_-30,99999
E64217,12,7,2,misalign_30,99999
E64217,12,7,2,misalign_20,99999
E64217,12,7,2,misalign_10,95
E64217,12,7,2,misalign_0,65
E64217,12,7,2,misalign_-10,9
E64217,12,7,2,misalign_-20,99999
E64217,12,7,2,misalign_-30,99999
E64217,20,2,2,misalign_30,99999
E64217,20,2,2,misalign_20,16
E64217,20,2,2,misalign_10,64
E64217,20,2,2,misalign_0,24
E64217,20,2,2,misalign_-10,10
E64217,20,2,2,misalign_-20,93
E64217,20,2,2,misalign_-30,99999
E33462,13,4,3,misalign_30,99999
E33462,13,4,3,misalign_20,99999
E33462,13,4,3,misalign_10,5
E33462,13,4,3,misalign_0,8
E33462,13,4,3,misalign_-10,54
E33462,13,4,3,misalign_-20,70
E33462,13,4,3,misalign_-30,99999
E64217,15,4,1,misalign_30,99999
E64217,15,4,1,misalign_20,99999
E64217,15,4,1,misalign_10,25
E64217,15,4,1,misalign_0,78
E64217,15,4,1,misalign_-10,62
E64217,15,4,1,misalign_-20,41
E64217,15,4,1,misalign_-30,99999
E33462,16,6,3,misalign_30,99999
E33462,16,6,3,misalign_20,99999
E33462,16,6,3,misalign_10,33
E33462,16,6,3,misalign_0,78
E33462,16,6,3,misalign_-10,73
E33462,16,6,3,misalign_-20,37
E33462,16,6,3,misalign_-30,99999
E33462,4,1,3,misalign_30,99999
E33462,4,1,3,misalign_20,99999
E33462,4,1,3,misalign_10,10
E33462,4,1,3,misalign_0,6
E33462,4,1,3,misalign_-10,31
E33462,4,1,3,misalign_-20,20
E33462,4,1,3,misalign_-30,99999
E39923,22,2,2,misalign_30,99999
E39923,22,2,2,misalign_20,23
E39923,22,2,2,misalign_10,46
E39923,22,2,2,misalign_0,3
E39923,22,2,2,misalign_-10,47
E39923,22,2,2,misalign_-20,99999
E39923,22,2,2,misalign_-30,99999
E39923,15,4,3,misalign_30,99999
E39923,15,4,3,misalign_20,83
E39923,15,4,3,misalign_10,37
E39923,15,4,3,misalign_0,42
E39923,15,4,3,misalign_-10,99999
E39923,15,4,3,misalign_-20,99999
E39923,15,4,3,misalign_-30,99999
E33462,24,2,4,misalign_30,99999
E33462,24,2,4,misalign_20,93
E33462,24,2,4,misalign_10,91
E33462,24,2,4,misalign_0,10
E33462,24,2,4,misalign_-10,19
E33462,24,2,4,misalign_-20,5
E33462,24,2,4,misalign_-30,99999
E43313,7,7,2,misalign_30,99999
E43313,7,7,2,misalign_20,99999
E43313,7,7,2,misalign_10,46
E43313,7,7,2,misalign_0,73
E43313,7,7,2,misalign_-10,5
E43313,7,7,2,misalign_-20,99999
E43313,7,7,2,misalign_-30,99999
E43313,4,2,2,misalign_30,99999
E43313,4,2,2,misalign_20,89
E43313,4,2,2,misalign_10,71
E43313,4,2,2,misalign_0,6
E43313,4,2,2,misalign_-10,82
E43313,4,2,2,misalign_-20,37
E43313,4,2,2,misalign_-30,99999
E39923,16,4,3,misalign_30,99999
E39923,16,4,3,misalign_20,99999
E39923,16,4,3,misalign_10,37
E39923,16,4,3,misalign_0,8
E39923,16,4,3,misalign_-10,96
E39923,16,4,3,misalign_-20,35
E39923,16,4,3,misalign_-30,99999
E43313,18,7,2,misalign_30,99999
E43313,18,7,2,misalign_20,99999
E43313,18,7,2,misalign_10,99999
E43313,18,7,2,misalign_0,19
E43313,18,7,2,misalign_-10,53
E43313,18,7,2,misalign_-20,87
E43313,18,7,2,misalign_-30,99999
E39923,14,1,3,misalign_30,99999
E39923,14,1,3,misalign_20,13
E39923,14,1,3,misalign_10,26
E39923,14,1,3,misalign_0,24
E39923,14,1,3,misalign_-10,40
E39923,14,1,3,misalign_-20,99999
E39923,14,1,3,misalign_-30,99999
E43313,9,4,1,misalign_30,99999
E43313,9,4,1,misalign_20,99999
E43313,9,4,1,misalign_10,64
E43313,9,4,1,misalign_0,12
E43313,9,4,1,misalign_-10,32
E43313,9,4,1,misalign_-20,99999
E43313,9,4,1,misalign_-30,99999
E39923,14,4,1,misalign_30,99999
E39923,14,4,1,misalign_20,99999
E39923,14,4,1,misalign_10,54
E39923,14,4,1,misalign_0,4
E39923,14,4,1,misalign_-10,73
E39923,14,4,1,misalign_-20,99999
E39923,14,4,1,misalign_-30,99999
E43313,24,6,3,misalign_30,99999
E43313,24,6,3,misalign_20,6
E43313,24,6,3,misalign_10,3
E43313,24,6,3,misalign_0,75
E43313,24,6,3,misalign_-10,99999
E43313,24,6,3,misalign_-20,99999
E43313,24,6,3,misalign_-30,99999
E64217,2,1,3,misalign_30,99999
E64217,2,1,3,misalign_20,78
E64217,2,1,3,misalign_10,11
E64217,2,1,3,misalign_0,29
E64217,2,1,3,misalign_-10,72
E64217,2,1,3,misalign_-20,42
E64217,2,1,3,misalign_-30,99999
E64217,18,7,2,misalign_30,99999
E64217,18,7,2,misalign_20,99999
E64217,18,7,2,misalign_10,18
E64217,18,7,2,misalign_0,57
E64217,18,7,2,misalign_-10,30
E64217,18,7,2,misalign_-20,99999
E64217,18,7,2,misalign_-30,99999
E43313,4,6,3,misalign_30,99999
E43313,4,6,3,misalign_20,99999
E43313,4,6,3,misalign_10,6
E43313,4,6,3,misalign_0,15
E43313,4,6,3,misalign_-10,71
E43313,4,6,3,misalign_-20,99999
E43313,4,6,3,misalign_-30,99999
E33462,6,5,4,misalign_30,99999
E33462,6,5,4,misalign_20,20
E33462,6,5,4,misalign_10,17
E33462,6,5,4,misalign_0,57
E33462,6,5,4,misalign_-10,47
E33462,6,5,4,misalign_-20,31
E33462,6,5,4,misalign_-30,99999
E43313,22,5,4,misalign_30,99999
E43313,22,5,4,misalign_20,99999
E43313,22,5,4,misalign_10,81
E43313,22,5,4,misalign_0,70
E43313,22,5,4,misalign_-10,59
E43313,22,5,4,misalign_-20,99999
E43313,22,5,4,misalign_-30,99999
E33462,11,5,4,misalign_30,99999
E33462,11,5,4,misalign_20,99999
E33462,11,5,4,misalign_10,99999
E33462,11,5,4,misalign_0,33
E33462,11,5,4,misalign_-10,67
E33462,11,5,4,misalign_-20,30
E33462,11,5,4,misalign_-30,99999
E33462,6,6,3,misalign_30,99999
E33462,6,6,3,misalign_20,99999
E33462,6,6,3,misalign_10,86
E33462,6,6,3,misalign_0,55
E33462,6,6,3,misalign_-10,3
E33462,6,6,3,misalign_-20,99999
E33462,6,6,3,misalign_-30,99999
E43313,2,4,3,misalign_30,99999
E43313,2,4,3,misalign_20,4
E43313,2,4,3,misalign_10,34
E43313,2,4,3,misalign_0,71
E43313,2,4,3,misalign_-10,55
E43313,2,4,3,misalign_-20,99999
E43313,2,4,3,misalign_-30,99999
E64217,7,5,4,misalign_30,99999
E64217,7,5,4,misalign_20,99999
E64217,7,5,4,misalign_10,48
E64217,7,5,4,misalign_0,73
E64217,7,5,4,misalign_-10,34
E64217,7,5,4,misalign_-20,99999
E64217,7,5,4,misalign_-30,99999
E43313,21,2,4,misalign_30,99999
E43313,21,2,4,misalign_20,95
E43313,21,2,4,misalign_10,80
E43313,21,2,4,misalign_0,51
E43313,21,2,4,misalign_-10,99999
E43313,21,2,4,misalign_-20,99999
E43313,21,2,4,misalign_-30,99999
E43313,16,2,4,misalign_30,99999
E43313,16,2,4,misalign_20,99999
E43313,16,2,4,misalign_10,4
E43313,16,2,4,misalign_0,20
E43313,16,2,4,misalign_-10,49
E43313,16,2,4,misalign_-20,57
E43313,16,2,4,misalign_-30,99999
E43313,6,2,2,misalign_30,99999
E43313,6,2,2,misalign_20,99999
E43313,6,2,2,misalign_10,99999
E43313,6,2,2,misalign_0,83
E43313,6,2,2,misalign_-10,89
E43313,6,2,2,misalign_-20,99999
E43313,6,2,2,misalign_-30,99999
E64217,9,5,4,misalign_30,99999
E64217,9,5,4,misalign_20,99999
E64217,9,5,4,misalign_10,3
E64217,9,5,4,misalign_0,3
E64217,9,5,4,misalign_-10,16
E64217,9,5,4,misalign_-20,99999
E64217,9,5,4,misalign_-30,99999
E64217,17,1,3,misalign_30,99999
E64217,17,1,3,misalign_20,99999
E64217,17,1,3,misalign_10,37
E64217,17,1,3,misalign_0,64
E64217,17,1,3,misalign_-10,14
